group,kind,insertion_type,insertion,temp_c,test_number,test_name,freq_ghz,lut,lo_idac,pa_channel,corr_median,corr_mean,n,mad_multiplier
TXPA LUT114 @ 81GHz tests 53227-53234,TXPA,FE,S2,-40,53232,TXPA_81FwLu114Tx6_D095,81,114.0,,TX6,7.93397261933415,7.912020418783093,11977,5.0
TXPA LUT114 @ 81GHz tests 53227-53234,TXPA,FE,S2,-40,53233,TXPA_81FwLu114Tx7_D095,81,114.0,,TX7,7.94065761933415,7.918902868311698,11981,5.0
TXPA LUT114 @ 81GHz tests 53227-53234,TXPA,FE,S2,-40,53234,TXPA_81FwLu114Tx8_D095,81,114.0,,TX8,7.90011361933415,7.877214577726665,11969,5.0
TXPA LUT114 @ 81GHz tests 53227-53234,TXPA,FE,S3,25,53227,TXPA_81FwLu114Tx1_D095,81,114.0,,TX1,7.92301921933415,7.8961021456607865,11646,5.0
TXPA LUT114 @ 81GHz tests 53227-53234,TXPA,FE,S3,25,53228,TXPA_81FwLu114Tx2_D095,81,114.0,,TX2,7.962908719334149,7.935982546777694,11602,5.0
TXPA LUT114 @ 81GHz tests 53227-53234,TXPA,FE,S3,25,53229,TXPA_81FwLu114Tx3_D095,81,114.0,,TX3,7.97852521933415,7.949102306529954,11629,5.0
TXPA LUT114 @ 81GHz tests 53227-53234,TXPA,FE,S3,25,53230,TXPA_81FwLu114Tx4_D095,81,114.0,,TX4,7.98937721933415,7.961105399917176,11629,5.0
TXPA LUT114 @ 81GHz tests 53227-53234,TXPA,FE,S3,25,53231,TXPA_81FwLu114Tx5_D095,81,114.0,,TX5,7.97266521933415,7.945976522385409,11569,5.0
TXPA LUT114 @ 81GHz tests 53227-53234,TXPA,FE,S3,25,53232,TXPA_81FwLu114Tx6_D095,81,114.0,,TX6,7.97493221933415,7.94701881960994,11603,5.0
TXPA LUT114 @ 81GHz tests 53227-53234,TXPA,FE,S3,25,53233,TXPA_81FwLu114Tx7_D095,81,114.0,,TX7,7.981318219334151,7.955076400713043,11589,5.0
TXPA LUT114 @ 81GHz tests 53227-53234,TXPA,FE,S3,25,53234,TXPA_81FwLu114Tx8_D095,81,114.0,,TX8,7.95109421933415,7.923513933866723,11574,5.0
TXPA LUT130 @ 76GHz tests 55203-55210,TXPA,FE,S1,135,55203,TXPC_76FwLu130Tx1_D095,76,130.0,,TX1,9.470835748725646,9.460870023232067,11599,5.0
TXPA LUT130 @ 76GHz tests 55203-55210,TXPA,FE,S1,135,55204,TXPC_76FwLu130Tx2_D095,76,130.0,,TX2,9.500532748725645,9.4954779694802,11583,5.0
TXPA LUT130 @ 76GHz tests 55203-55210,TXPA,FE,S1,135,55205,TXPC_76FwLu130Tx3_D095,76,130.0,,TX3,9.515204248725645,9.507520956590813,11570,5.0
TXPA LUT130 @ 76GHz tests 55203-55210,TXPA,FE,S1,135,55206,TXPC_76FwLu130Tx4_D095,76,130.0,,TX4,9.527653748725644,9.521182313684237,11592,5.0
TXPA LUT130 @ 76GHz tests 55203-55210,TXPA,FE,S1,135,55207,TXPC_76FwLu130Tx5_D095,76,130.0,,TX5,9.505061748725645,9.500663745600646,11520,5.0
TXPA LUT130 @ 76GHz tests 55203-55210,TXPA,FE,S1,135,55208,TXPC_76FwLu130Tx6_D095,76,130.0,,TX6,9.507541748725645,9.501286555405544,11587,5.0
TXPA LUT130 @ 76GHz tests 55203-55210,TXPA,FE,S1,135,55209,TXPC_76FwLu130Tx7_D095,76,130.0,,TX7,9.513964748725645,9.514169407502079,11491,5.0
TXPA LUT130 @ 76GHz tests 55203-55210,TXPA,FE,S1,135,55210,TXPC_76FwLu130Tx8_D095,76,130.0,,TX8,9.501309748725646,9.50064263695581,11470,5.0
TXPA LUT130 @ 76GHz tests 55203-55210,TXPA,FE,S2,-40,55203,TXPC_76FwLu130Tx1_D095,76,130.0,,TX1,9.9686033287256,9.96512099544791,11981,5.0
TXPA LUT130 @ 76GHz tests 55203-55210,TXPA,FE,S2,-40,55204,TXPC_76FwLu130Tx2_D095,76,130.0,,TX2,9.9990503287256,9.993227302539292,11991,5.0
TXPA LUT130 @ 76GHz tests 55203-55210,TXPA,FE,S2,-40,55205,TXPC_76FwLu130Tx3_D095,76,130.0,,TX3,10.0128183287256,10.009811348907403,11991,5.0
TXPA LUT130 @ 76GHz tests 55203-55210,TXPA,FE,S2,-40,55206,TXPC_76FwLu130Tx4_D095,76,130.0,,TX4,10.0169008287256,10.009057321969971,11990,5.0
TXPA LUT130 @ 76GHz tests 55203-55210,TXPA,FE,S2,-40,55207,TXPC_76FwLu130Tx5_D095,76,130.0,,TX5,9.9994508287256,9.99489028642625,11986,5.0
TXPA LUT130 @ 76GHz tests 55203-55210,TXPA,FE,S2,-40,55208,TXPC_76FwLu130Tx6_D095,76,130.0,,TX6,10.0111293287256,10.007778516444606,11986,5.0
TXPA LUT130 @ 76GHz tests 55203-55210,TXPA,FE,S2,-40,55209,TXPC_76FwLu130Tx7_D095,76,130.0,,TX7,10.017155328725599,10.01519197035471,11982,5.0
TXPA LUT130 @ 76GHz tests 55203-55210,TXPA,FE,S2,-40,55210,TXPC_76FwLu130Tx8_D095,76,130.0,,TX8,9.983012828725599,9.97940866175297,11984,5.0
TXPA LUT130 @ 76GHz tests 55203-55210,TXPA,FE,S3,25,55203,TXPC_76FwLu130Tx1_D095,76,130.0,,TX1,9.899977613725639,9.886061195868802,11693,5.0
TXPA LUT130 @ 76GHz tests 55203-55210,TXPA,FE,S3,25,55204,TXPC_76FwLu130Tx2_D095,76,130.0,,TX2,9.932525613725641,9.918630405823476,11693,5.0
TXPA LUT130 @ 76GHz tests 55203-55210,TXPA,FE,S3,25,55205,TXPC_76FwLu130Tx3_D095,76,130.0,,TX3,9.94590261372564,9.932088902859606,11697,5.0
TXPA LUT130 @ 76GHz tests 55203-55210,TXPA,FE,S3,25,55206,TXPC_76FwLu130Tx4_D095,76,130.0,,TX4,9.95350511372564,9.93766243882817,11704,5.0
TXPA LUT130 @ 76GHz tests 55203-55210,TXPA,FE,S3,25,55207,TXPC_76FwLu130Tx5_D095,76,130.0,,TX5,9.93045561372564,9.91668323353067,11694,5.0
TXPA LUT130 @ 76GHz tests 55203-55210,TXPA,FE,S3,25,55208,TXPC_76FwLu130Tx6_D095,76,130.0,,TX6,9.94016061372564,9.92801241341787,11697,5.0
TXPA LUT130 @ 76GHz tests 55203-55210,TXPA,FE,S3,25,55209,TXPC_76FwLu130Tx7_D095,76,130.0,,TX7,9.94466761372564,9.934366157096044,11690,5.0
TXPA LUT130 @ 76GHz tests 55203-55210,TXPA,FE,S3,25,55210,TXPC_76FwLu130Tx8_D095,76,130.0,,TX8,9.921863613725641,9.908664453701691,11692,5.0
TXPA LUT130 @ 77GHz tests 54203-54210,TXPA,FE,S1,135,54203,TXPB_77FwLu130Tx1_D095,77,130.0,,TX1,9.184382226327271,9.179488895003022,11448,5.0
TXPA LUT130 @ 77GHz tests 54203-54210,TXPA,FE,S1,135,54204,TXPB_77FwLu130Tx2_D095,77,130.0,,TX2,9.214543226327272,9.213322487621532,11466,5.0
TXPA LUT130 @ 77GHz tests 54203-54210,TXPA,FE,S1,135,54205,TXPB_77FwLu130Tx3_D095,77,130.0,,TX3,9.225396726327272,9.222991971223443,11413,5.0
TXPA LUT130 @ 77GHz tests 54203-54210,TXPA,FE,S1,135,54206,TXPB_77FwLu130Tx4_D095,77,130.0,,TX4,9.241347726327271,9.240981187973382,11433,5.0
TXPA LUT130 @ 77GHz tests 54203-54210,TXPA,FE,S1,135,54207,TXPB_77FwLu130Tx5_D095,77,130.0,,TX5,9.21870772632727,9.221784058366449,11333,5.0
TXPA LUT130 @ 77GHz tests 54203-54210,TXPA,FE,S1,135,54208,TXPB_77FwLu130Tx6_D095,77,130.0,,TX6,9.22052572632727,9.219612008508516,11443,5.0
TXPA LUT130 @ 77GHz tests 54203-54210,TXPA,FE,S1,135,54209,TXPB_77FwLu130Tx7_D095,77,130.0,,TX7,9.22700022632727,9.233604903291083,11330,5.0
TXPA LUT130 @ 77GHz tests 54203-54210,TXPA,FE,S1,135,54210,TXPB_77FwLu130Tx8_D095,77,130.0,,TX8,9.212417226327272,9.216587323238127,11330,5.0
TXPA LUT130 @ 77GHz tests 54203-54210,TXPA,FE,S2,-40,54203,TXPB_77FwLu130Tx1_D095,77,130.0,,TX1,9.55008701132727,9.542745828833946,11984,5.0
TXPA LUT130 @ 77GHz tests 54203-54210,TXPA,FE,S2,-40,54204,TXPB_77FwLu130Tx2_D095,77,130.0,,TX2,9.58022151132727,9.571477490561696,11991,5.0
TXPA LUT130 @ 77GHz tests 54203-54210,TXPA,FE,S2,-40,54205,TXPB_77FwLu130Tx3_D095,77,130.0,,TX3,9.59039551132727,9.584496437046319,11995,5.0
TXPA LUT130 @ 77GHz tests 54203-54210,TXPA,FE,S2,-40,54206,TXPB_77FwLu130Tx4_D095,77,130.0,,TX4,9.59817851132727,9.587635712044714,11987,5.0
TXPA LUT130 @ 77GHz tests 54203-54210,TXPA,FE,S2,-40,54207,TXPB_77FwLu130Tx5_D095,77,130.0,,TX5,9.576707511327271,9.56991700277634,11987,5.0
TXPA LUT130 @ 77GHz tests 54203-54210,TXPA,FE,S2,-40,54208,TXPB_77FwLu130Tx6_D095,77,130.0,,TX6,9.592674511327271,9.5854894109518,11985,5.0
TXPA LUT130 @ 77GHz tests 54203-54210,TXPA,FE,S2,-40,54209,TXPB_77FwLu130Tx7_D095,77,130.0,,TX7,9.59597151132727,9.59056876766906,11984,5.0
TXPA LUT130 @ 77GHz tests 54203-54210,TXPA,FE,S2,-40,54210,TXPB_77FwLu130Tx8_D095,77,130.0,,TX8,9.560187511327271,9.553671509491029,11981,5.0
TXPA LUT130 @ 77GHz tests 54203-54210,TXPA,FE,S3,25,54203,TXPB_77FwLu130Tx1_D095,77,130.0,,TX1,9.59467043632727,9.578132919764743,11683,5.0
TXPA LUT130 @ 77GHz tests 54203-54210,TXPA,FE,S3,25,54204,TXPB_77FwLu130Tx2_D095,77,130.0,,TX2,9.62812743632727,9.610996911222488,11691,5.0
TXPA LUT130 @ 77GHz tests 54203-54210,TXPA,FE,S3,25,54205,TXPB_77FwLu130Tx3_D095,77,130.0,,TX3,9.63812443632727,9.620816593029007,11691,5.0
TXPA LUT130 @ 77GHz tests 54203-54210,TXPA,FE,S3,25,54206,TXPB_77FwLu130Tx4_D095,77,130.0,,TX4,9.64914543632727,9.630058580503771,11694,5.0
TXPA LUT130 @ 77GHz tests 54203-54210,TXPA,FE,S3,25,54207,TXPB_77FwLu130Tx5_D095,77,130.0,,TX5,9.62315043632727,9.606945633622486,11683,5.0
TXPA LUT130 @ 77GHz tests 54203-54210,TXPA,FE,S3,25,54208,TXPB_77FwLu130Tx6_D095,77,130.0,,TX6,9.63544893632727,9.62022112344226,11688,5.0
TXPA LUT130 @ 77GHz tests 54203-54210,TXPA,FE,S3,25,54209,TXPB_77FwLu130Tx7_D095,77,130.0,,TX7,9.63926843632727,9.625088528715317,11679,5.0
TXPA LUT130 @ 77GHz tests 54203-54210,TXPA,FE,S3,25,54210,TXPB_77FwLu130Tx8_D095,77,130.0,,TX8,9.613798436327269,9.59787679788549,11680,5.0
TXPA LUT130 @ 81GHz tests 53235-53242,TXPA,FE,S1,135,53235,TXPA_81FwLu130Tx1_D095,81,130.0,,TX1,8.78508840433415,8.82364261333585,10598,5.0
TXPA LUT130 @ 81GHz tests 53235-53242,TXPA,FE,S1,135,53236,TXPA_81FwLu130Tx2_D095,81,130.0,,TX2,8.81946040433415,8.857558340236407,10640,5.0
TXPA LUT130 @ 81GHz tests 53235-53242,TXPA,FE,S1,135,53237,TXPA_81FwLu130Tx3_D095,81,130.0,,TX3,8.83444040433415,8.871603620479,10604,5.0
TXPA LUT130 @ 81GHz tests 53235-53242,TXPA,FE,S1,135,53238,TXPA_81FwLu130Tx4_D095,81,130.0,,TX4,8.85291240433415,8.891426697760275,10633,5.0
TXPA LUT130 @ 81GHz tests 53235-53242,TXPA,FE,S1,135,53239,TXPA_81FwLu130Tx5_D095,81,130.0,,TX5,8.83200340433415,8.870775064326594,10588,5.0
TXPA LUT130 @ 81GHz tests 53235-53242,TXPA,FE,S1,135,53240,TXPA_81FwLu130Tx6_D095,81,130.0,,TX6,8.825571404334148,8.862329004108883,10654,5.0
TXPA LUT130 @ 81GHz tests 53235-53242,TXPA,FE,S1,135,53241,TXPA_81FwLu130Tx7_D095,81,130.0,,TX7,8.83501640433415,8.877957392984484,10573,5.0
TXPA LUT130 @ 81GHz tests 53235-53242,TXPA,FE,S1,135,53242,TXPA_81FwLu130Tx8_D095,81,130.0,,TX8,8.81607540433415,8.857099143016695,10581,5.0
TXPA LUT130 @ 81GHz tests 53235-53242,TXPA,FE,S2,-40,53235,TXPA_81FwLu130Tx1_D095,81,130.0,,TX1,8.92818872933415,8.905699031294935,11985,5.0
TXPA LUT130 @ 81GHz tests 53235-53242,TXPA,FE,S2,-40,53236,TXPA_81FwLu130Tx2_D095,81,130.0,,TX2,8.96412172933415,8.940688134312849,11971,5.0
TXPA LUT130 @ 81GHz tests 53235-53242,TXPA,FE,S2,-40,53237,TXPA_81FwLu130Tx3_D095,81,130.0,,TX3,8.98155572933415,8.958558706865055,11972,5.0
TXPA LUT130 @ 81GHz tests 53235-53242,TXPA,FE,S2,-40,53238,TXPA_81FwLu130Tx4_D095,81,130.0,,TX4,8.98464172933415,8.960729867432171,11977,5.0
TXPA LUT130 @ 81GHz tests 53235-53242,TXPA,FE,S2,-40,53239,TXPA_81FwLu130Tx5_D095,81,130.0,,TX5,8.969997229334151,8.947465155876019,11966,5.0
TXPA LUT130 @ 81GHz tests 53235-53242,TXPA,FE,S2,-40,53240,TXPA_81FwLu130Tx6_D095,81,130.0,,TX6,8.98011472933415,8.956208948102429,11967,5.0
TXPA LUT130 @ 81GHz tests 53235-53242,TXPA,FE,S2,-40,53241,TXPA_81FwLu130Tx7_D095,81,130.0,,TX7,8.98573022933415,8.963292532526529,11966,5.0
TXPA LUT130 @ 81GHz tests 53235-53242,TXPA,FE,S2,-40,53242,TXPA_81FwLu130Tx8_D095,81,130.0,,TX8,8.94697772933415,8.922371609581683,11958,5.0
TXPA LUT130 @ 81GHz tests 53235-53242,TXPA,FE,S3,25,53235,TXPA_81FwLu130Tx1_D095,81,130.0,,TX1,8.94359241433415,8.916589511350363,11596,5.0
TXPA LUT130 @ 81GHz tests 53235-53242,TXPA,FE,S3,25,53236,TXPA_81FwLu130Tx2_D095,81,130.0,,TX2,8.98250291433415,8.955665462556622,11561,5.0
TXPA LUT130 @ 81GHz tests 53235-53242,TXPA,FE,S3,25,53237,TXPA_81FwLu130Tx3_D095,81,130.0,,TX3,8.99900591433415,8.96922772724963,11583,5.0
TXPA LUT130 @ 81GHz tests 53235-53242,TXPA,FE,S3,25,53238,TXPA_81FwLu130Tx4_D095,81,130.0,,TX4,9.009097914334149,8.980093106880734,11592,5.0
TXPA LUT130 @ 81GHz tests 53235-53242,TXPA,FE,S3,25,53239,TXPA_81FwLu130Tx5_D095,81,130.0,,TX5,8.99213491433415,8.965585836582434,11511,5.0
TXPA LUT130 @ 81GHz tests 53235-53242,TXPA,FE,S3,25,53240,TXPA_81FwLu130Tx6_D095,81,130.0,,TX6,8.99437491433415,8.966591071568486,11556,5.0
TXPA LUT130 @ 81GHz tests 53235-53242,TXPA,FE,S3,25,53241,TXPA_81FwLu130Tx7_D095,81,130.0,,TX7,9.00074441433415,8.974908152978394,11536,5.0
TXPA LUT130 @ 81GHz tests 53235-53242,TXPA,FE,S3,25,53242,TXPA_81FwLu130Tx8_D095,81,130.0,,TX8,8.97179291433415,8.94401951296298,11523,5.0
TXPA LUT148 @ 76GHz tests 55211-55218,TXPA,FE,S1,135,55211,TXPC_76FwLu148Tx1_D095,76,148.0,,TX1,10.34025351372562,10.33695559251931,11473,5.0
TXPA LUT148 @ 76GHz tests 55211-55218,TXPA,FE,S1,135,55212,TXPC_76FwLu148Tx2_D095,76,148.0,,TX2,10.37011451372562,10.36900453904538,11493,5.0
TXPA LUT148 @ 76GHz tests 55211-55218,TXPA,FE,S1,135,55213,TXPC_76FwLu148Tx3_D095,76,148.0,,TX3,10.38546851372562,10.381047231830644,11483,5.0
TXPA LUT148 @ 76GHz tests 55211-55218,TXPA,FE,S1,135,55214,TXPC_76FwLu148Tx4_D095,76,148.0,,TX4,10.39566551372562,10.393639734586117,11505,5.0
TXPA LUT148 @ 76GHz tests 55211-55218,TXPA,FE,S1,135,55215,TXPC_76FwLu148Tx5_D095,76,148.0,,TX5,10.37350551372562,10.374738925701772,11406,5.0
TXPA LUT148 @ 76GHz tests 55211-55218,TXPA,FE,S1,135,55216,TXPC_76FwLu148Tx6_D095,76,148.0,,TX6,10.37530751372562,10.37462559341244,11495,5.0
TXPA LUT148 @ 76GHz tests 55211-55218,TXPA,FE,S1,135,55217,TXPC_76FwLu148Tx7_D095,76,148.0,,TX7,10.38298351372562,10.388295802774408,11396,5.0
TXPA LUT148 @ 76GHz tests 55211-55218,TXPA,FE,S1,135,55218,TXPC_76FwLu148Tx8_D095,76,148.0,,TX8,10.369212513725621,10.373635115112558,11392,5.0
TXPA LUT148 @ 76GHz tests 55211-55218,TXPA,FE,S2,-40,55211,TXPC_76FwLu148Tx1_D095,76,148.0,,TX1,10.973685728725599,10.96790659708954,11980,5.0
TXPA LUT148 @ 76GHz tests 55211-55218,TXPA,FE,S2,-40,55212,TXPC_76FwLu148Tx2_D095,76,148.0,,TX2,11.002155228725599,10.995293896977186,11988,5.0
TXPA LUT148 @ 76GHz tests 55211-55218,TXPA,FE,S2,-40,55213,TXPC_76FwLu148Tx3_D095,76,148.0,,TX3,11.0150017287256,11.012017529226227,11985,5.0
TXPA LUT148 @ 76GHz tests 55211-55218,TXPA,FE,S2,-40,55214,TXPC_76FwLu148Tx4_D095,76,148.0,,TX4,11.0192967287256,11.01028815397172,11986,5.0
TXPA LUT148 @ 76GHz tests 55211-55218,TXPA,FE,S2,-40,55215,TXPC_76FwLu148Tx5_D095,76,148.0,,TX5,11.001163228725598,10.995776666048252,11982,5.0
TXPA LUT148 @ 76GHz tests 55211-55218,TXPA,FE,S2,-40,55216,TXPC_76FwLu148Tx6_D095,76,148.0,,TX6,11.014126228725601,11.009017384099431,11984,5.0
TXPA LUT148 @ 76GHz tests 55211-55218,TXPA,FE,S2,-40,55217,TXPC_76FwLu148Tx7_D095,76,148.0,,TX7,11.0182897287256,11.016914563950975,11980,5.0
TXPA LUT148 @ 76GHz tests 55211-55218,TXPA,FE,S2,-40,55218,TXPC_76FwLu148Tx8_D095,76,148.0,,TX8,10.986805228725599,10.981934776229357,11978,5.0
TXPA LUT148 @ 76GHz tests 55211-55218,TXPA,FE,S3,25,55211,TXPC_76FwLu148Tx1_D095,76,148.0,,TX1,10.9029590887256,10.888440525439336,11685,5.0
TXPA LUT148 @ 76GHz tests 55211-55218,TXPA,FE,S3,25,55212,TXPC_76FwLu148Tx2_D095,76,148.0,,TX2,10.9344910887256,10.920056930614718,11688,5.0
TXPA LUT148 @ 76GHz tests 55211-55218,TXPA,FE,S3,25,55213,TXPC_76FwLu148Tx3_D095,76,148.0,,TX3,10.947742088725601,10.933570060669831,11691,5.0
TXPA LUT148 @ 76GHz tests 55211-55218,TXPA,FE,S3,25,55214,TXPC_76FwLu148Tx4_D095,76,148.0,,TX4,10.9554995887256,10.938286105908025,11698,5.0
TXPA LUT148 @ 76GHz tests 55211-55218,TXPA,FE,S3,25,55215,TXPC_76FwLu148Tx5_D095,76,148.0,,TX5,10.9314830887256,10.917320455046976,11681,5.0
TXPA LUT148 @ 76GHz tests 55211-55218,TXPA,FE,S3,25,55216,TXPC_76FwLu148Tx6_D095,76,148.0,,TX6,10.943003588725599,10.928844864345788,11690,5.0
TXPA LUT148 @ 76GHz tests 55211-55218,TXPA,FE,S3,25,55217,TXPC_76FwLu148Tx7_D095,76,148.0,,TX7,10.9464580887256,10.935473837677069,11683,5.0
TXPA LUT148 @ 76GHz tests 55211-55218,TXPA,FE,S3,25,55218,TXPC_76FwLu148Tx8_D095,76,148.0,,TX8,10.9236255887256,10.910800436097626,11682,5.0
TXPA LUT148 @ 77GHz tests 54211-54218,TXPA,FE,S1,135,54211,TXPB_77FwLu148Tx1_D095,77,148.0,,TX1,10.028390116327284,10.030046052988062,11320,5.0
TXPA LUT148 @ 77GHz tests 54211-54218,TXPA,FE,S1,135,54212,TXPB_77FwLu148Tx2_D095,77,148.0,,TX2,10.058770116327285,10.064991851649964,11327,5.0
TXPA LUT148 @ 77GHz tests 54211-54218,TXPA,FE,S1,135,54213,TXPB_77FwLu148Tx3_D095,77,148.0,,TX3,10.070763116327285,10.075167138494335,11278,5.0
TXPA LUT148 @ 77GHz tests 54211-54218,TXPA,FE,S1,135,54214,TXPB_77FwLu148Tx4_D095,77,148.0,,TX4,10.083246116327285,10.090296978152534,11319,5.0
TXPA LUT148 @ 77GHz tests 54211-54218,TXPA,FE,S1,135,54215,TXPB_77FwLu148Tx5_D095,77,148.0,,TX5,10.060214616327283,10.069300112498937,11232,5.0
TXPA LUT148 @ 77GHz tests 54211-54218,TXPA,FE,S1,135,54216,TXPB_77FwLu148Tx6_D095,77,148.0,,TX6,10.063338116327284,10.06909858865494,11329,5.0
TXPA LUT148 @ 77GHz tests 54211-54218,TXPA,FE,S1,135,54217,TXPB_77FwLu148Tx7_D095,77,148.0,,TX7,10.071335116327283,10.085256384208344,11199,5.0
TXPA LUT148 @ 77GHz tests 54211-54218,TXPA,FE,S1,135,54218,TXPB_77FwLu148Tx8_D095,77,148.0,,TX8,10.055127616327283,10.066992216452105,11216,5.0
TXPA LUT148 @ 77GHz tests 54211-54218,TXPA,FE,S2,-40,54211,TXPB_77FwLu148Tx1_D095,77,148.0,,TX1,10.5595918463273,10.551013656526784,11981,5.0
TXPA LUT148 @ 77GHz tests 54211-54218,TXPA,FE,S2,-40,54212,TXPB_77FwLu148Tx2_D095,77,148.0,,TX2,10.588300346327301,10.57919191966286,11986,5.0
TXPA LUT148 @ 77GHz tests 54211-54218,TXPA,FE,S2,-40,54213,TXPB_77FwLu148Tx3_D095,77,148.0,,TX3,10.599240846327302,10.59289405388549,11987,5.0
TXPA LUT148 @ 77GHz tests 54211-54218,TXPA,FE,S2,-40,54214,TXPB_77FwLu148Tx4_D095,77,148.0,,TX4,10.6060158463273,10.594441290873743,11983,5.0
TXPA LUT148 @ 77GHz tests 54211-54218,TXPA,FE,S2,-40,54215,TXPB_77FwLu148Tx5_D095,77,148.0,,TX5,10.5844028463273,10.576409168283405,11983,5.0
TXPA LUT148 @ 77GHz tests 54211-54218,TXPA,FE,S2,-40,54216,TXPB_77FwLu148Tx6_D095,77,148.0,,TX6,10.600311846327301,10.59254814218776,11982,5.0
TXPA LUT148 @ 77GHz tests 54211-54218,TXPA,FE,S2,-40,54217,TXPB_77FwLu148Tx7_D095,77,148.0,,TX7,10.603743846327301,10.598171400918286,11980,5.0
TXPA LUT148 @ 77GHz tests 54211-54218,TXPA,FE,S2,-40,54218,TXPB_77FwLu148Tx8_D095,77,148.0,,TX8,10.569569846327301,10.561645270498905,11981,5.0
TXPA LUT148 @ 77GHz tests 54211-54218,TXPA,FE,S3,25,54211,TXPB_77FwLu148Tx1_D095,77,148.0,,TX1,10.5973018613273,10.580264468742318,11679,5.0
TXPA LUT148 @ 77GHz tests 54211-54218,TXPA,FE,S3,25,54212,TXPB_77FwLu148Tx2_D095,77,148.0,,TX2,10.630385861327298,10.613291426150042,11678,5.0
TXPA LUT148 @ 77GHz tests 54211-54218,TXPA,FE,S3,25,54213,TXPB_77FwLu148Tx3_D095,77,148.0,,TX3,10.641022861327299,10.622990061173242,11684,5.0
TXPA LUT148 @ 77GHz tests 54211-54218,TXPA,FE,S3,25,54214,TXPB_77FwLu148Tx4_D095,77,148.0,,TX4,10.6518448613273,10.631364527394906,11685,5.0
TXPA LUT148 @ 77GHz tests 54211-54218,TXPA,FE,S3,25,54215,TXPB_77FwLu148Tx5_D095,77,148.0,,TX5,10.6250013613273,10.60785341555965,11672,5.0
TXPA LUT148 @ 77GHz tests 54211-54218,TXPA,FE,S3,25,54216,TXPB_77FwLu148Tx6_D095,77,148.0,,TX6,10.638217861327298,10.621538828019654,11679,5.0
TXPA LUT148 @ 77GHz tests 54211-54218,TXPA,FE,S3,25,54217,TXPB_77FwLu148Tx7_D095,77,148.0,,TX7,10.6425853613273,10.627614713214092,11660,5.0
TXPA LUT148 @ 77GHz tests 54211-54218,TXPA,FE,S3,25,54218,TXPB_77FwLu148Tx8_D095,77,148.0,,TX8,10.617413861327298,10.600220443575413,11672,5.0
TXPA LUT148 @ 81GHz tests 53243-53250,TXPA,FE,S1,135,53243,TXPA_81FwLu148Tx1_D095,81,148.0,,TX1,9.660515924334153,9.708343171334723,10502,5.0
TXPA LUT148 @ 81GHz tests 53243-53250,TXPA,FE,S1,135,53244,TXPA_81FwLu148Tx2_D095,81,148.0,,TX2,9.695162424334152,9.741872281477008,10556,5.0
TXPA LUT148 @ 81GHz tests 53243-53250,TXPA,FE,S1,135,53245,TXPA_81FwLu148Tx3_D095,81,148.0,,TX3,9.710820424334152,9.755765739773581,10525,5.0
TXPA LUT148 @ 81GHz tests 53243-53250,TXPA,FE,S1,135,53246,TXPA_81FwLu148Tx4_D095,81,148.0,,TX4,9.728904424334152,9.77695050625157,10535,5.0
TXPA LUT148 @ 81GHz tests 53243-53250,TXPA,FE,S1,135,53247,TXPA_81FwLu148Tx5_D095,81,148.0,,TX5,9.707854924334152,9.75467413490558,10500,5.0
TXPA LUT148 @ 81GHz tests 53243-53250,TXPA,FE,S1,135,53248,TXPA_81FwLu148Tx6_D095,81,148.0,,TX6,9.700758424334152,9.747203572170122,10559,5.0
TXPA LUT148 @ 81GHz tests 53243-53250,TXPA,FE,S1,135,53249,TXPA_81FwLu148Tx7_D095,81,148.0,,TX7,9.709523924334151,9.762025688961558,10494,5.0
TXPA LUT148 @ 81GHz tests 53243-53250,TXPA,FE,S1,135,53250,TXPA_81FwLu148Tx8_D095,81,148.0,,TX8,9.690839924334153,9.739988268203154,10504,5.0
TXPA LUT148 @ 81GHz tests 53243-53250,TXPA,FE,S2,-40,53243,TXPA_81FwLu148Tx1_D095,81,148.0,,TX1,9.935558809334173,9.912312268085008,11976,5.0
TXPA LUT148 @ 81GHz tests 53243-53250,TXPA,FE,S2,-40,53244,TXPA_81FwLu148Tx2_D095,81,148.0,,TX2,9.972627309334175,9.947157602217004,11957,5.0
TXPA LUT148 @ 81GHz tests 53243-53250,TXPA,FE,S2,-40,53245,TXPA_81FwLu148Tx3_D095,81,148.0,,TX3,9.989970309334174,9.965426817279976,11956,5.0
TXPA LUT148 @ 81GHz tests 53243-53250,TXPA,FE,S2,-40,53246,TXPA_81FwLu148Tx4_D095,81,148.0,,TX4,9.990925309334173,9.966118165152402,11971,5.0
TXPA LUT148 @ 81GHz tests 53243-53250,TXPA,FE,S2,-40,53247,TXPA_81FwLu148Tx5_D095,81,148.0,,TX5,9.976535809334175,9.953004976949238,11950,5.0
TXPA LUT148 @ 81GHz tests 53243-53250,TXPA,FE,S2,-40,53248,TXPA_81FwLu148Tx6_D095,81,148.0,,TX6,9.987040309334173,9.961866597652595,11959,5.0
TXPA LUT148 @ 81GHz tests 53243-53250,TXPA,FE,S2,-40,53249,TXPA_81FwLu148Tx7_D095,81,148.0,,TX7,9.994570809334174,9.969735886141404,11952,5.0
TXPA LUT148 @ 81GHz tests 53243-53250,TXPA,FE,S2,-40,53250,TXPA_81FwLu148Tx8_D095,81,148.0,,TX8,9.955149809334173,9.928884306404324,11946,5.0
